2019-10-24 00:00	1.29422	1.29500	1.28754	1.28922	39560
2019-10-24 04:00	1.28923	1.29264	1.28410	1.28476	48017
2019-10-24 08:00	1.28475	1.28655	1.27880	1.28647	45396
2019-10-24 12:00	1.28647	1.28663	1.28371	1.28377	12957
2019-10-24 16:00	1.28378	1.28503	1.28352	1.28389	13219
2019-10-24 20:00	1.28388	1.28590	1.28372	1.28524	9562
2019-10-25 00:00	1.28524	1.28627	1.28228	1.28337	29598
2019-10-25 04:00	1.28337	1.28396	1.28040	1.28366	39778
2019-10-25 08:00	1.28373	1.28436	1.28144	1.28283	30027
2019-10-25 12:00	1.28283	1.28351	1.28202	1.28234	6849
2019-10-27 12:00	1.28111	1.28338	1.28107	1.28309	2474
2019-10-27 16:00	1.28311	1.28314	1.28106	1.28117	15903
2019-10-27 20:00	1.28117	1.28324	1.28116	1.28318	11071
2019-10-28 00:00	1.28319	1.28587	1.28172	1.28310	35042
2019-10-28 04:00	1.28304	1.28761	1.28249	1.28535	36747
2019-10-28 08:00	1.28535	1.28727	1.28514	1.28549	28839
2019-10-28 12:00	1.28548	1.28708	1.28407	1.28548	8452
2019-10-28 16:00	1.28549	1.28602	1.28345	1.28459	10196
2019-10-28 20:00	1.28457	1.28567	1.28416	1.28567	12343
2019-10-29 00:00	1.28566	1.28731	1.28062	1.28650	39105
2019-10-29 04:00	1.28650	1.28976	1.28445	1.28767	54738
2019-10-29 08:00	1.28764	1.29047	1.28415	1.28604	38782
2019-10-29 12:00	1.28603	1.28725	1.28547	1.28632	8556
2019-10-29 16:00	1.28636	1.28703	1.28576	1.28605	12856
2019-10-29 20:00	1.28606	1.28821	1.28588	1.28751	11596
2019-10-30 00:00	1.28752	1.29052	1.28705	1.28943	32318
2019-10-30 04:00	1.28942	1.28987	1.28598	1.28611	45802
2019-10-30 08:00	1.28616	1.28945	1.28448	1.28909	36458
2019-10-30 12:00	1.28910	1.29073	1.28845	1.29022	16067
2019-10-30 16:00	1.29022	1.29284	1.28998	1.29266	16991
2019-10-30 20:00	1.29266	1.29345	1.29154	1.29273	16089
2019-10-31 00:00	1.29274	1.29599	1.29224	1.29431	44799
2019-10-31 04:00	1.29431	1.29756	1.29300	1.29334	51515
2019-10-31 08:00	1.29331	1.29523	1.29248	1.29398	36338
2019-10-31 12:00	1.29393	1.29552	1.29242	1.29320	14519
2019-10-31 16:00	1.29320	1.29663	1.29309	1.29651	15283
2019-10-31 20:00	1.29652	1.29653	1.29555	1.29641	13041
2019-11-01 00:00	1.29643	1.29723	1.29409	1.29534	27678
2019-11-01 04:00	1.29535	1.29699	1.29348	1.29569	50453
2019-11-01 08:00	1.29568	1.29612	1.29269	1.29354	32621
